Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay,Chrome 61.0.3163.100,,2017-10-30 17:55:56,2017-10-30 17:55:58,2.001s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:55:58,2017-10-30 17:56:01,2.606s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:56:01,2017-10-30 17:56:04,2.573s,PASSED
"Statement - pipelineStatus = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_Data Pipeline - CompoundsRegistry/a_PipelineStatus), ""text"")",Chrome 61.0.3163.100,,2017-10-30 17:56:04,2017-10-30 17:56:06,2.043s,PASSED
"Statement - While (pipelineStatus == ""insert_constructs RUNNING"" || pipelineStatus == ""insert_constructs WAITING"")",Chrome 61.0.3163.100,Check every 10 seconds for a status update,2017-10-30 17:56:06,2017-10-30 17:56:06,0.000s,PASSED
"Statement - assert pipelineStatus == ""COMPLETE""",Chrome 61.0.3163.100,,2017-10-30 17:56:06,2017-10-30 17:56:06,0.000s,PASSED
,,,,,,
Test Cases/Insert Variants via Pipeline Test,Chrome 61.0.3163.100,,2017-10-30 17:56:06,2017-10-30 17:57:42,1m - 35.841s,FAILED
callTestCase,Chrome 61.0.3163.100,use global script for log in with credentials and BASE_URL set there,2017-10-30 17:56:06,2017-10-30 17:56:50,43.941s,PASSED
mouseOver,Chrome 61.0.3163.100,,2017-10-30 17:56:50,2017-10-30 17:56:52,2.531s,PASSED
waitForElementVisible,Chrome 61.0.3163.100,,2017-10-30 17:56:52,2017-10-30 17:56:55,2.265s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:56:55,2017-10-30 17:56:58,3.514s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:56:58,2017-10-30 17:57:02,3.744s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-30 17:57:02,2017-10-30 17:57:04,2.003s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:57:04,2017-10-30 17:57:42,37.594s,FAILED
,,,,,,
Test Cases/Insert Homologues via Pipeline Test,Chrome 61.0.3163.100,,2017-10-30 17:57:42,2017-10-30 17:58:54,1m - 12.129s,FAILED
callTestCase,Chrome 61.0.3163.100,use global script for log in with credentials and BASE_URL set there,2017-10-30 17:57:42,2017-10-30 17:58:13,31.613s,PASSED
mouseOver,Chrome 61.0.3163.100,,2017-10-30 17:58:13,2017-10-30 17:58:16,2.479s,PASSED
waitForElementVisible,Chrome 61.0.3163.100,,2017-10-30 17:58:16,2017-10-30 17:58:18,2.236s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:58:18,2017-10-30 17:58:22,3.646s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:58:22,2017-10-30 17:58:27,5.721s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-30 17:58:27,2017-10-30 17:58:29,2.002s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:58:29,2017-10-30 17:58:32,2.641s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:58:32,2017-10-30 17:58:35,2.592s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:58:35,2017-10-30 17:58:37,2.136s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:58:37,2017-10-30 17:58:40,3.385s,PASSED
waitForElementVisible,Chrome 61.0.3163.100,,2017-10-30 17:58:40,2017-10-30 17:58:42,2.069s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:58:42,2017-10-30 17:58:44,2.102s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-30 17:58:44,2017-10-30 17:58:46,2.001s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:58:46,2017-10-30 17:58:49,2.616s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:58:49,2017-10-30 17:58:52,2.664s,PASSED
"Statement - pipelineStatus = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_Data Pipeline - CompoundsRegistry/a_PipelineStatus), ""text"")",Chrome 61.0.3163.100,,2017-10-30 17:58:52,2017-10-30 17:58:54,2.043s,PASSED
"Statement - While (pipelineStatus == ""insert_homologues RUNNING"" || pipelineStatus == ""insert_homologues WAITING"")",Chrome 61.0.3163.100,Check every 10 seconds for a status update,2017-10-30 17:58:54,2017-10-30 17:58:54,0.000s,PASSED
"Statement - assert pipelineStatus == ""COMPLETE""",Chrome 61.0.3163.100,,2017-10-30 17:58:54,2017-10-30 17:58:54,0.000s,PASSED
,,,,,,
Test Cases/Insert CHEMProducts via pipeline,Chrome 61.0.3163.100,,2017-10-30 17:58:54,2017-10-30 18:00:15,1m - 20.838s,FAILED
callTestCase,Chrome 61.0.3163.100,use global script for log in with credentials and BASE_URL set there,2017-10-30 17:58:54,2017-10-30 17:59:33,39.240s,PASSED
mouseOver,Chrome 61.0.3163.100,,2017-10-30 17:59:33,2017-10-30 17:59:36,2.487s,PASSED
waitForElementVisible,Chrome 61.0.3163.100,,2017-10-30 17:59:36,2017-10-30 17:59:38,2.242s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:59:38,2017-10-30 17:59:42,4.393s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:59:42,2017-10-30 17:59:47,4.381s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-30 17:59:47,2017-10-30 17:59:49,2.001s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:59:49,2017-10-30 17:59:51,2.499s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:59:51,2017-10-30 17:59:54,2.431s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:59:54,2017-10-30 17:59:56,2.142s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:59:56,2017-10-30 18:00:00,4.477s,PASSED
waitForElementVisible,Chrome 61.0.3163.100,,2017-10-30 18:00:00,2017-10-30 18:00:02,2.060s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 18:00:02,2017-10-30 18:00:04,2.088s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-30 18:00:04,2017-10-30 18:00:06,2.003s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 18:00:07,2017-10-30 18:00:09,2.963s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 18:00:09,2017-10-30 18:00:13,3.115s,PASSED
"Statement - pipelineStatus = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_Data Pipeline - CompoundsRegistry/a_PipelineStatus), ""text"")",Chrome 61.0.3163.100,,2017-10-30 18:00:13,2017-10-30 18:00:15,2.060s,PASSED
"Statement - While (pipelineStatus == ""insert_chemical_product RUNNING"" || pipelineStatus == ""insert_chemical_product WAITING"")",Chrome 61.0.3163.100,Check every 10 seconds for a status update,2017-10-30 18:00:15,2017-10-30 18:00:15,0.001s,PASSED
"Statement - assert pipelineStatus == ""COMPLETE""",Chrome 61.0.3163.100,,2017-10-30 18:00:15,2017-10-30 18:00:15,0.000s,PASSED
,,,,,,
Test Cases/postTest-RemoveTestConstructs,Chrome 61.0.3163.100,remove constructs temporarily inserted for the test to work properly,2017-10-30 18:00:15,2017-10-30 18:04:10,3m - 55.221s,FAILED
callTestCase,Chrome 61.0.3163.100,use global script for log in with credentials and BASE_URL set there,2017-10-30 18:00:15,2017-10-30 18:00:52,36.912s,PASSED
mouseOver,Chrome 61.0.3163.100,,2017-10-30 18:00:52,2017-10-30 18:00:54,2.434s,PASSED
waitForElementVisible,Chrome 61.0.3163.100,,2017-10-30 18:00:54,2017-10-30 18:00:57,2.310s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 18:00:57,2017-10-30 18:01:00,3.743s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 18:01:00,2017-10-30 18:01:05,4.530s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 18:01:05,2017-10-30 18:01:07,2.446s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 18:01:07,2017-10-30 18:01:11,3.899s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-30 18:01:11,2017-10-30 18:01:17,5.366s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 18:01:17,2017-10-30 18:01:21,4.330s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 18:01:21,2017-10-30 18:01:23,2.387s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 18:01:23,2017-10-30 18:01:27,3.553s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 18:01:27,2017-10-30 18:01:54,26.919s,PASSED
waitForElementVisible,Chrome 61.0.3163.100,,2017-10-30 18:01:54,2017-10-30 18:01:56,2.115s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 18:01:56,2017-10-30 18:01:59,3.043s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 18:01:59,2017-10-30 18:02:03,4.305s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 18:02:03,2017-10-30 18:02:06,2.533s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 18:02:06,2017-10-30 18:02:09,3.553s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-30 18:02:09,2017-10-30 18:02:15,5.485s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 18:02:15,2017-10-30 18:02:20,4.789s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 18:02:20,2017-10-30 18:02:22,2.347s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 18:02:22,2017-10-30 18:02:25,3.222s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 18:02:25,2017-10-30 18:02:54,29.102s,PASSED
mouseOver,Chrome 61.0.3163.100,,2017-10-30 18:02:54,2017-10-30 18:02:56,2.182s,PASSED
waitForElementVisible,Chrome 61.0.3163.100,,2017-10-30 18:02:56,2017-10-30 18:02:59,2.095s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 18:02:59,2017-10-30 18:03:02,3.074s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 18:03:02,2017-10-30 18:03:06,4.269s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 18:03:06,2017-10-30 18:03:08,2.528s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 18:03:08,2017-10-30 18:03:12,3.703s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-30 18:03:12,2017-10-30 18:03:17,4.830s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 18:03:17,2017-10-30 18:03:20,3.273s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 18:03:20,2017-10-30 18:03:22,2.135s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 18:03:22,2017-10-30 18:03:24,2.176s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 18:03:24,2017-10-30 18:04:10,45.413s,FAILED
,,,,,,
Test Cases/HT_DNA Delivery.R,Chrome 61.0.3163.100,HT_DNA order form delivery pipeline test,2017-10-30 18:04:10,2017-10-30 18:05:13,1m - 3.110s,FAILED
callTestCase,Chrome 61.0.3163.100,use global script for log in with credentials and BASE_URL set there,2017-10-30 18:04:10,2017-10-30 18:04:42,31.396s,PASSED
mouseOver,Chrome 61.0.3163.100,,2017-10-30 18:04:42,2017-10-30 18:04:44,2.597s,PASSED
waitForElementVisible,Chrome 61.0.3163.100,,2017-10-30 18:04:44,2017-10-30 18:04:46,2.221s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 18:04:46,2017-10-30 18:04:50,3.230s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 18:04:50,2017-10-30 18:04:56,6.071s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 18:04:56,2017-10-30 18:04:59,2.859s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 18:04:59,2017-10-30 18:05:01,2.144s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 18:05:01,2017-10-30 18:05:05,4.173s,PASSED
waitForElementVisible,Chrome 61.0.3163.100,,2017-10-30 18:05:05,2017-10-30 18:05:07,2.067s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 18:05:07,2017-10-30 18:05:09,2.098s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-30 18:05:09,2017-10-30 18:05:11,2.006s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 18:05:11,2017-10-30 18:05:13,2.013s,FAILED
