Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 65.0.3325.181,,2018-03-27 14:35:14,2018-03-27 14:35:14,0.677s,PASSED
click,Chrome 65.0.3325.181,,2018-03-27 14:35:14,2018-03-27 14:35:15,0.908s,PASSED
executeJavaScript,Chrome 65.0.3325.181,,2018-03-27 14:35:15,2018-03-27 14:35:15,0.018s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-27 14:35:15,2018-03-27 14:35:16,0.886s,PASSED
click,Chrome 65.0.3325.181,,2018-03-27 14:35:16,2018-03-27 14:35:17,0.923s,PASSED
click,Chrome 65.0.3325.181,,2018-03-27 14:35:17,2018-03-27 14:35:17,0.155s,PASSED
click,Chrome 65.0.3325.181,,2018-03-27 14:35:17,2018-03-27 14:35:18,0.493s,PASSED
click,Chrome 65.0.3325.181,,2018-03-27 14:35:18,2018-03-27 14:35:49,31.032s,PASSED
click,Chrome 65.0.3325.181,,2018-03-27 14:35:49,2018-03-27 14:35:49,0.736s,PASSED
click,Chrome 65.0.3325.181,,2018-03-27 14:35:49,2018-03-27 14:35:50,0.979s,PASSED
executeJavaScript,Chrome 65.0.3325.181,,2018-03-27 14:35:50,2018-03-27 14:35:50,0.016s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-27 14:35:50,2018-03-27 14:35:51,0.809s,PASSED
click,Chrome 65.0.3325.181,,2018-03-27 14:35:51,2018-03-27 14:35:52,0.714s,PASSED
click,Chrome 65.0.3325.181,,2018-03-27 14:35:52,2018-03-27 14:35:52,0.132s,PASSED
click,Chrome 65.0.3325.181,,2018-03-27 14:35:52,2018-03-27 14:35:52,0.389s,PASSED
click,Chrome 65.0.3325.181,,2018-03-27 14:35:52,2018-03-27 14:35:54,1.355s,PASSED
click,Chrome 65.0.3325.181,,2018-03-27 14:35:54,2018-03-27 14:35:54,0.582s,PASSED
click,Chrome 65.0.3325.181,,2018-03-27 14:35:54,2018-03-27 14:35:56,1.298s,PASSED
executeJavaScript,Chrome 65.0.3325.181,,2018-03-27 14:35:56,2018-03-27 14:35:56,0.018s,PASSED
click,Chrome 65.0.3325.181,,2018-03-27 14:35:56,2018-03-27 14:35:57,0.845s,PASSED
click,Chrome 65.0.3325.181,,2018-03-27 14:35:57,2018-03-27 14:35:57,0.247s,PASSED
click,Chrome 65.0.3325.181,,2018-03-27 14:35:57,2018-03-27 14:35:58,0.838s,PASSED
click,Chrome 65.0.3325.181,,2018-03-27 14:35:58,2018-03-27 14:35:58,0.124s,PASSED
click,Chrome 65.0.3325.181,,2018-03-27 14:35:58,2018-03-27 14:35:58,0.370s,PASSED
click,Chrome 65.0.3325.181,,2018-03-27 14:35:58,2018-03-27 14:35:59,0.723s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2018-03-27 14:35:59,2018-03-27 14:36:00,0.850s,PASSED
